CustomerID,ProductID,Week,DemandQty
C012,SKU13,9,90
C012,SKU13,10,72
C012,SKU14,1,66
C012,SKU14,2,66
C012,SKU14,3,66
C012,SKU14,4,66
C012,SKU14,5,66
C012,SKU14,6,60
C012,SKU14,7,54
C012,SKU14,8,60
C012,SKU14,9,54
C012,SKU14,10,60
C012,SKU15,1,36
C012,SKU15,2,36
C012,SKU15,3,30
C012,SKU15,4,30
C012,SKU15,5,30
C012,SKU15,6,30
C012,SKU15,7,36
C012,SKU15,8,36
C012,SKU15,9,36
C012,SKU15,10,36
C012,SKU16,1,36
C012,SKU16,2,36
C012,SKU16,3,30
C012,SKU16,4,36
C012,SKU16,5,36
C012,SKU16,6,42
C012,SKU16,7,42
C012,SKU16,8,42
C012,SKU16,9,42
C012,SKU16,10,42
C012,SKU17,1,30
C012,SKU17,2,30
C012,SKU17,3,24
C012,SKU17,4,30
C012,SKU17,5,30
C012,SKU17,6,36
C012,SKU17,7,36
C012,SKU17,8,36
C012,SKU17,9,36
C012,SKU17,10,30
C012,SKU18,1,36
C012,SKU18,2,30
C012,SKU18,3,30
C012,SKU18,4,24
C012,SKU18,5,30
C012,SKU18,6,30
C012,SKU18,7,30
C012,SKU18,8,36
C012,SKU18,9,36
C012,SKU18,10,36
C012,SKU19,1,36
C012,SKU19,2,48
C012,SKU19,3,48
C012,SKU19,4,42
C012,SKU19,5,48
C012,SKU19,6,36
C012,SKU19,7,42
C012,SKU19,8,30
C012,SKU19,9,36
C012,SKU19,10,36
C012,SKU20,1,36
C012,SKU20,2,42
C012,SKU20,3,36
C012,SKU20,4,36
C012,SKU20,5,42
C012,SKU20,6,36
C012,SKU20,7,36
C012,SKU20,8,30
C012,SKU20,9,30
C012,SKU20,10,36
C013,SKU01,1,174
C013,SKU01,2,192
C013,SKU01,3,174
C013,SKU01,4,138
C013,SKU01,5,138
C013,SKU01,6,156
C013,SKU01,7,150
C013,SKU01,8,168
C013,SKU01,9,180
C013,SKU01,10,180
C013,SKU02,1,168
C013,SKU02,2,168
C013,SKU02,3,204
C013,SKU02,4,192
C013,SKU02,5,198
C013,SKU02,6,186
C013,SKU02,7,150
C013,SKU02,8,150
C013,SKU02,9,144
C013,SKU02,10,168
C013,SKU03,1,192
C013,SKU03,2,180
C013,SKU03,3,156
C013,SKU03,4,138
C013,SKU03,5,144
C013,SKU03,6,144
C013,SKU03,7,144
C013,SKU03,8,168
C013,SKU03,9,174
C013,SKU03,10,192
C013,SKU04,1,174
C013,SKU04,2,144
C013,SKU04,3,138
C013,SKU04,4,126
C013,SKU04,5,138
C013,SKU04,6,162
C013,SKU04,7,168
C013,SKU04,8,198
C013,SKU04,9,168
C013,SKU04,10,174
C013,SKU05,1,156
C013,SKU05,2,144
C013,SKU05,3,144
C013,SKU05,4,144
C013,SKU05,5,150
C013,SKU05,6,168
C013,SKU05,7,186
C013,SKU05,8,174
C013,SKU05,9,192
C013,SKU05,10,204
C013,SKU06,1,168
C013,SKU06,2,174
C013,SKU06,3,204
C013,SKU06,4,216
C013,SKU06,5,204
C013,SKU06,6,216
C013,SKU06,7,168
C013,SKU06,8,150
C013,SKU06,9,162
C013,SKU06,10,162
C013,SKU07,1,84
C013,SKU07,2,72
C013,SKU07,3,72
C013,SKU07,4,78
C013,SKU07,5,78
C013,SKU07,6,84
C013,SKU07,7,90
C013,SKU07,8,90
C013,SKU07,9,96
C013,SKU07,10,96
C013,SKU08,1,132
C013,SKU08,2,102
C013,SKU08,3,108
C013,SKU08,4,102
C013,SKU08,5,102
C013,SKU08,6,102
C013,SKU08,7,108
C013,SKU08,8,114
C013,SKU08,9,114
C013,SKU08,10,120
C013,SKU09,1,96
C013,SKU09,2,108
C013,SKU09,3,102
C013,SKU09,4,90
C013,SKU09,5,96
C013,SKU09,6,90
C013,SKU09,7,84
C013,SKU09,8,84
C013,SKU09,9,84
C013,SKU09,10,96
C013,SKU10,1,78
C013,SKU10,2,66
C013,SKU10,3,66
C013,SKU10,4,72
C013,SKU10,5,84
C013,SKU10,6,96
C013,SKU10,7,96
C013,SKU10,8,90
C013,SKU10,9,96
C013,SKU10,10,90
C013,SKU11,1,84
C013,SKU11,2,84
C013,SKU11,3,90
C013,SKU11,4,108
C013,SKU11,5,102
C013,SKU11,6,108
C013,SKU11,7,108
C013,SKU11,8,96
C013,SKU11,9,78
C013,SKU11,10,72
C013,SKU12,1,72
C013,SKU12,2,72
C013,SKU12,3,78
C013,SKU12,4,96
C013,SKU12,5,96
C013,SKU12,6,90
C013,SKU12,7,90
C013,SKU12,8,84
C013,SKU12,9,72
C013,SKU12,10,66
C013,SKU13,1,96
C013,SKU13,2,90
C013,SKU13,3,90
C013,SKU13,4,90
C013,SKU13,5,102
C013,SKU13,6,114
C013,SKU13,7,114
C013,SKU13,8,108
C013,SKU13,9,126
C013,SKU13,10,114
C013,SKU14,1,126
C013,SKU14,2,114
C013,SKU14,3,132
C013,SKU14,4,108
C013,SKU14,5,114
C013,SKU14,6,108
C013,SKU14,7,96
C013,SKU14,8,102
C013,SKU14,9,96
C013,SKU14,10,102
C013,SKU15,1,48
C013,SKU15,2,42
C013,SKU15,3,42
C013,SKU15,4,42
C013,SKU15,5,42
C013,SKU15,6,48
C013,SKU15,7,54
C013,SKU15,8,60
C013,SKU15,9,60
C013,SKU15,10,54
C013,SKU16,1,60
C013,SKU16,2,48
C013,SKU16,3,48
C013,SKU16,4,48
C013,SKU16,5,48
C013,SKU16,6,60
C013,SKU16,7,60
C013,SKU16,8,60
C013,SKU16,9,66
C013,SKU16,10,66
C013,SKU17,1,42
C013,SKU17,2,36
C013,SKU17,3,42
C013,SKU17,4,48
C013,SKU17,5,48
C013,SKU17,6,54
C013,SKU17,7,54
C013,SKU17,8,54
C013,SKU17,9,54
C013,SKU17,10,48
C013,SKU18,1,48
C013,SKU18,2,36
C013,SKU18,3,36
C013,SKU18,4,36
C013,SKU18,5,36
C013,SKU18,6,36
C013,SKU18,7,42
C013,SKU18,8,48
C013,SKU18,9,54
C013,SKU18,10,42
C013,SKU19,1,54
C013,SKU19,2,54
C013,SKU19,3,60
C013,SKU19,4,66
C013,SKU19,5,60
C013,SKU19,6,54
C013,SKU19,7,48
C013,SKU19,8,48
C013,SKU19,9,42
C013,SKU19,10,48
C013,SKU20,1,48
C013,SKU20,2,48
C013,SKU20,3,48
C013,SKU20,4,60
C013,SKU20,5,48
C013,SKU20,6,48
C013,SKU20,7,42
C013,SKU20,8,36
C013,SKU20,9,36
C013,SKU20,10,42
C014,SKU01,1,162
C014,SKU01,2,174
C014,SKU01,3,150
C014,SKU01,4,132
C014,SKU01,5,126
C014,SKU01,6,126
C014,SKU01,7,138
C014,SKU01,8,138
C014,SKU01,9,156
C014,SKU01,10,180
C014,SKU02,1,162
C014,SKU02,2,162
C014,SKU02,3,180
C014,SKU02,4,168
C014,SKU02,5,162
C014,SKU02,6,138
C014,SKU02,7,138
C014,SKU02,8,120
C014,SKU02,9,126
C014,SKU02,10,144
C014,SKU03,1,126
C014,SKU03,2,120
C014,SKU03,3,132
C014,SKU03,4,108
C014,SKU03,5,102
C014,SKU03,6,108
C014,SKU03,7,120
C014,SKU03,8,114
C014,SKU03,9,138
C014,SKU03,10,144
C014,SKU04,1,126
C014,SKU04,2,138
C014,SKU04,3,120
C014,SKU04,4,114
C014,SKU04,5,126
C014,SKU04,6,126
C014,SKU04,7,138
C014,SKU04,8,168
C014,SKU04,9,144
C014,SKU04,10,150
C014,SKU05,1,120
C014,SKU05,2,132
C014,SKU05,3,108
C014,SKU05,4,108
C014,SKU05,5,114
C014,SKU05,6,126
C014,SKU05,7,132
C014,SKU05,8,156
C014,SKU05,9,168
C014,SKU05,10,138
C014,SKU06,1,132
C014,SKU06,2,150
C014,SKU06,3,150
C014,SKU06,4,150
C014,SKU06,5,150
C014,SKU06,6,156
C014,SKU06,7,150
C014,SKU06,8,120
C014,SKU06,9,114
C014,SKU06,10,126
C014,SKU07,1,84
C014,SKU07,2,78
C014,SKU07,3,66
C014,SKU07,4,66
C014,SKU07,5,72
C014,SKU07,6,72
C014,SKU07,7,84
C014,SKU07,8,96
C014,SKU07,9,84
C014,SKU07,10,90
C014,SKU08,1,90
C014,SKU08,2,66
C014,SKU08,3,66
C014,SKU08,4,66
C014,SKU08,5,60
C014,SKU08,6,72
C014,SKU08,7,78
C014,SKU08,8,72
C014,SKU08,9,84
C014,SKU08,10,84
C014,SKU09,1,84
C014,SKU09,2,84
C014,SKU09,3,84
C014,SKU09,4,78
C014,SKU09,5,66
C014,SKU09,6,66
C014,SKU09,7,60
C014,SKU09,8,60
C014,SKU09,9,66
C014,SKU09,10,66
C014,SKU10,1,66
C014,SKU10,2,66
C014,SKU10,3,66
C014,SKU10,4,78
C014,SKU10,5,84
C014,SKU10,6,90
C014,SKU10,7,96
C014,SKU10,8,90
C014,SKU10,9,96
C014,SKU10,10,78
C014,SKU11,1,54
C014,SKU11,2,66
C014,SKU11,3,72
C014,SKU11,4,72
C014,SKU11,5,72
C014,SKU11,6,84
C014,SKU11,7,66
C014,SKU11,8,72
C014,SKU11,9,72
C014,SKU11,10,60
C014,SKU12,1,60
C014,SKU12,2,66
C014,SKU12,3,66
C014,SKU12,4,78
C014,SKU12,5,66
C014,SKU12,6,78
C014,SKU12,7,78
C014,SKU12,8,72
C014,SKU12,9,54
C014,SKU12,10,60
C014,SKU13,1,66
C014,SKU13,2,60
C014,SKU13,3,66
C014,SKU13,4,60
C014,SKU13,5,72
C014,SKU13,6,78
C014,SKU13,7,90
C014,SKU13,8,84
C014,SKU13,9,84
C014,SKU13,10,72
C014,SKU14,1,84
C014,SKU14,2,90
C014,SKU14,3,90
C014,SKU14,4,72
C014,SKU14,5,78
C014,SKU14,6,60
C014,SKU14,7,66
C014,SKU14,8,60
C014,SKU14,9,66
C014,SKU14,10,72
C014,SKU15,1,36
C014,SKU15,2,36
C014,SKU15,3,30
C014,SKU15,4,30
C014,SKU15,5,36
C014,SKU15,6,36
C014,SKU15,7,42
C014,SKU15,8,42
C014,SKU15,9,42
C014,SKU15,10,36
C014,SKU16,1,36
C014,SKU16,2,30
C014,SKU16,3,30
C014,SKU16,4,30
C014,SKU16,5,30
C014,SKU16,6,36
C014,SKU16,7,42
C014,SKU16,8,36
C014,SKU16,9,36
C014,SKU16,10,36
C014,SKU17,1,36
C014,SKU17,2,30
C014,SKU17,3,30
C014,SKU17,4,30
C014,SKU17,5,36
C014,SKU17,6,36
C014,SKU17,7,42
C014,SKU17,8,42
C014,SKU17,9,42
C014,SKU17,10,36
C014,SKU18,1,36
C014,SKU18,2,30
C014,SKU18,3,30
C014,SKU18,4,30
C014,SKU18,5,30
C014,SKU18,6,30
C014,SKU18,7,36
C014,SKU18,8,42
C014,SKU18,9,42
C014,SKU18,10,36
C014,SKU19,1,36
C014,SKU19,2,30
C014,SKU19,3,30
C014,SKU19,4,36
C014,SKU19,5,36
C014,SKU19,6,30
C014,SKU19,7,30
C014,SKU19,8,24
C014,SKU19,9,30
C014,SKU19,10,30
C014,SKU20,1,42
C014,SKU20,2,42
C014,SKU20,3,42
C014,SKU20,4,42
C014,SKU20,5,42
C014,SKU20,6,42
C014,SKU20,7,36
C014,SKU20,8,30
C014,SKU20,9,30
C014,SKU20,10,36
C015,SKU01,1,174
C015,SKU01,2,144
C015,SKU01,3,144
C015,SKU01,4,132
C015,SKU01,5,126
C015,SKU01,6,120
C015,SKU01,7,114
C015,SKU01,8,144
C015,SKU01,9,144
C015,SKU01,10,162
C015,SKU02,1,150
C015,SKU02,2,174
C015,SKU02,3,162
C015,SKU02,4,180
C015,SKU02,5,180
C015,SKU02,6,138
C015,SKU02,7,126
C015,SKU02,8,126
C015,SKU02,9,120
C015,SKU02,10,144
C015,SKU03,1,168
C015,SKU03,2,156
C015,SKU03,3,144
C015,SKU03,4,144
C015,SKU03,5,114
C015,SKU03,6,132
C015,SKU03,7,138
C015,SKU03,8,150
C015,SKU03,9,156
C015,SKU03,10,174
C015,SKU04,1,108
C015,SKU04,2,114
C015,SKU04,3,102
C015,SKU04,4,90
C015,SKU04,5,102
C015,SKU04,6,108
C015,SKU04,7,120
C015,SKU04,8,126
C015,SKU04,9,120
C015,SKU04,10,126
C015,SKU05,1,144
C015,SKU05,2,132
C015,SKU05,3,108
C015,SKU05,4,132
C015,SKU05,5,138
C015,SKU05,6,150
C015,SKU05,7,162
C015,SKU05,8,174
C015,SKU05,9,162
C015,SKU05,10,144
C015,SKU06,1,132
C015,SKU06,2,144
C015,SKU06,3,150
C015,SKU06,4,144
C015,SKU06,5,150
C015,SKU06,6,162
C015,SKU06,7,138
C015,SKU06,8,126
C015,SKU06,9,114
C015,SKU06,10,114
C015,SKU07,1,84
C015,SKU07,2,78
C015,SKU07,3,66
C015,SKU07,4,72
C015,SKU07,5,72
C015,SKU07,6,84
C015,SKU07,7,84
C015,SKU07,8,90
C015,SKU07,9,96
C015,SKU07,10,96
C015,SKU08,1,72
C015,SKU08,2,60
C015,SKU08,3,54
C015,SKU08,4,48
C015,SKU08,5,54
C015,SKU08,6,60
C015,SKU08,7,60
C015,SKU08,8,66
C015,SKU08,9,78
C015,SKU08,10,66
C015,SKU09,1,84
C015,SKU09,2,90
C015,SKU09,3,84
C015,SKU09,4,78
C015,SKU09,5,72
C015,SKU09,6,66
C015,SKU09,7,60
C015,SKU09,8,66
C015,SKU09,9,78
C015,SKU09,10,84
C015,SKU10,1,66
C015,SKU10,2,60
C015,SKU10,3,60
C015,SKU10,4,66
C015,SKU10,5,78
C015,SKU10,6,84
C015,SKU10,7,84
C015,SKU10,8,84
C015,SKU10,9,90
C015,SKU10,10,78
C015,SKU11,1,60
C015,SKU11,2,66
C015,SKU11,3,66
C015,SKU11,4,72
C015,SKU11,5,78
C015,SKU11,6,84
C015,SKU11,7,78
C015,SKU11,8,60
C015,SKU11,9,60
C015,SKU11,10,60
C015,SKU12,1,60
C015,SKU12,2,72
C015,SKU12,3,72
C015,SKU12,4,84
C015,SKU12,5,90
C015,SKU12,6,84
C015,SKU12,7,78
C015,SKU12,8,72
C015,SKU12,9,60
C015,SKU12,10,66
C015,SKU13,1,60
C015,SKU13,2,54
C015,SKU13,3,54
C015,SKU13,4,54
C015,SKU13,5,60
C015,SKU13,6,72
C015,SKU13,7,78
C015,SKU13,8,72
C015,SKU13,9,66
C015,SKU13,10,60
C015,SKU14,1,60
C015,SKU14,2,78
C015,SKU14,3,66
C015,SKU14,4,66
C015,SKU14,5,54
C015,SKU14,6,54
C015,SKU14,7,54
C015,SKU14,8,54
C015,SKU14,9,54
C015,SKU14,10,54
C015,SKU15,1,30
C015,SKU15,2,30
C015,SKU15,3,30
C015,SKU15,4,30
C015,SKU15,5,30
C015,SKU15,6,36
C015,SKU15,7,36
C015,SKU15,8,42
C015,SKU15,9,42
C015,SKU15,10,42
C015,SKU16,1,30
C015,SKU16,2,30
C015,SKU16,3,30
C015,SKU16,4,30
C015,SKU16,5,30
C015,SKU16,6,30
C015,SKU16,7,36
C015,SKU16,8,36
C015,SKU16,9,36
C015,SKU16,10,30
C015,SKU17,1,30
C015,SKU17,2,30
C015,SKU17,3,36
C015,SKU17,4,30
C015,SKU17,5,36
C015,SKU17,6,42
C015,SKU17,7,42
C015,SKU17,8,48
C015,SKU17,9,36
C015,SKU17,10,36
C015,SKU18,1,42
C015,SKU18,2,36
C015,SKU18,3,30
C015,SKU18,4,30
C015,SKU18,5,30
C015,SKU18,6,36
C015,SKU18,7,42
C015,SKU18,8,42
C015,SKU18,9,42
C015,SKU18,10,42
C015,SKU19,1,36
C015,SKU19,2,36
C015,SKU19,3,36
C015,SKU19,4,42
C015,SKU19,5,42
C015,SKU19,6,36
C015,SKU19,7,30
C015,SKU19,8,30
C015,SKU19,9,30
C015,SKU19,10,36
C015,SKU20,1,30
C015,SKU20,2,36
C015,SKU20,3,36
C015,SKU20,4,36
C015,SKU20,5,42
C015,SKU20,6,30
C015,SKU20,7,30
C015,SKU20,8,24
C015,SKU20,9,30
C015,SKU20,10,30
C016,SKU01,1,162
C016,SKU01,2,144
C016,SKU01,3,126
C016,SKU01,4,114
C016,SKU01,5,108
C016,SKU01,6,108
C016,SKU01,7,108
C016,SKU01,8,126
C016,SKU01,9,138
C016,SKU01,10,156
C016,SKU02,1,144
C016,SKU02,2,138
C016,SKU02,3,150
C016,SKU02,4,162
C016,SKU02,5,150
C016,SKU02,6,126
C016,SKU02,7,132
C016,SKU02,8,126
C016,SKU02,9,120
C016,SKU02,10,114
C016,SKU03,1,168
C016,SKU03,2,162
C016,SKU03,3,150
C016,SKU03,4,138
C016,SKU03,5,120
C016,SKU03,6,114
C016,SKU03,7,132
C016,SKU03,8,144
C016,SKU03,9,162
C016,SKU03,10,150
C016,SKU04,1,132
C016,SKU04,2,114
C016,SKU04,3,114
C016,SKU04,4,108
C016,SKU04,5,114
C016,SKU04,6,126
C016,SKU04,7,138
C016,SKU04,8,138
C016,SKU04,9,138
C016,SKU04,10,120
C016,SKU05,1,138
C016,SKU05,2,114
C016,SKU05,3,108
C016,SKU05,4,108
C016,SKU05,5,114
C016,SKU05,6,126
C016,SKU05,7,138
C016,SKU05,8,162
C016,SKU05,9,150
C016,SKU05,10,132
C016,SKU06,1,108
C016,SKU06,2,114
C016,SKU06,3,132
C016,SKU06,4,138
C016,SKU06,5,138
C016,SKU06,6,120
C016,SKU06,7,120
C016,SKU06,8,102
C016,SKU06,9,108
C016,SKU06,10,102
C016,SKU07,1,66
C016,SKU07,2,60
C016,SKU07,3,60
C016,SKU07,4,54
C016,SKU07,5,66
C016,SKU07,6,66
C016,SKU07,7,78
C016,SKU07,8,84
C016,SKU07,9,84
C016,SKU07,10,78
C016,SKU08,1,66
C016,SKU08,2,66
C016,SKU08,3,60
C016,SKU08,4,54
C016,SKU08,5,48
C016,SKU08,6,54
C016,SKU08,7,60
C016,SKU08,8,78
C016,SKU08,9,72
C016,SKU08,10,78
C016,SKU09,1,72
C016,SKU09,2,66
C016,SKU09,3,78
C016,SKU09,4,72
C016,SKU09,5,60
C016,SKU09,6,60
C016,SKU09,7,60
C016,SKU09,8,54
C016,SKU09,9,60
C016,SKU09,10,60
C016,SKU10,1,60
C016,SKU10,2,60
C016,SKU10,3,72
C016,SKU10,4,66
C016,SKU10,5,78
C016,SKU10,6,84
C016,SKU10,7,90
C016,SKU10,8,90
C016,SKU10,9,78
C016,SKU10,10,66
C016,SKU11,1,54
C016,SKU11,2,60
C016,SKU11,3,66
C016,SKU11,4,78
C016,SKU11,5,84
C016,SKU11,6,78
C016,SKU11,7,78
C016,SKU11,8,66
C016,SKU11,9,60
C016,SKU11,10,66
C016,SKU12,1,66
C016,SKU12,2,60
C016,SKU12,3,78
C016,SKU12,4,84
C016,SKU12,5,84
C016,SKU12,6,90
C016,SKU12,7,90
C016,SKU12,8,78
C016,SKU12,9,72
C016,SKU12,10,72
C016,SKU13,1,72
C016,SKU13,2,72
C016,SKU13,3,66
C016,SKU13,4,66
C016,SKU13,5,78
C016,SKU13,6,90
C016,SKU13,7,96
C016,SKU13,8,84
C016,SKU13,9,84
C016,SKU13,10,72
C016,SKU14,1,96
C016,SKU14,2,96
C016,SKU14,3,102
C016,SKU14,4,96
C016,SKU14,5,84
C016,SKU14,6,66
C016,SKU14,7,72
C016,SKU14,8,72
C016,SKU14,9,78
C016,SKU14,10,78
C016,SKU15,1,36
C016,SKU15,2,36
C016,SKU15,3,36
C016,SKU15,4,36
C016,SKU15,5,36
C016,SKU15,6,36
C016,SKU15,7,42
C016,SKU15,8,48
C016,SKU15,9,48
C016,SKU15,10,42
C016,SKU16,1,36
C016,SKU16,2,36
C016,SKU16,3,36
C016,SKU16,4,30
C016,SKU16,5,30
C016,SKU16,6,42
C016,SKU16,7,42
C016,SKU16,8,48
C016,SKU16,9,48
C016,SKU16,10,42
C016,SKU17,1,36
C016,SKU17,2,36
C016,SKU17,3,36
C016,SKU17,4,36
C016,SKU17,5,42
C016,SKU17,6,42
C016,SKU17,7,48
C016,SKU17,8,48
C016,SKU17,9,48
C016,SKU17,10,42
C016,SKU18,1,30
C016,SKU18,2,30
C016,SKU18,3,24
C016,SKU18,4,30
C016,SKU18,5,30
C016,SKU18,6,30
C016,SKU18,7,30
C016,SKU18,8,30
C016,SKU18,9,36
C016,SKU18,10,36
C016,SKU19,1,36
C016,SKU19,2,36
C016,SKU19,3,42
C016,SKU19,4,42
C016,SKU19,5,30
C016,SKU19,6,36
C016,SKU19,7,30
C016,SKU19,8,30
C016,SKU19,9,30
C016,SKU19,10,30
C016,SKU20,1,30
C016,SKU20,2,30
C016,SKU20,3,42
C016,SKU20,4,36
C016,SKU20,5,36
C016,SKU20,6,36
C016,SKU20,7,24
C016,SKU20,8,24
C016,SKU20,9,24
C016,SKU20,10,24
C017,SKU01,1,186
C017,SKU01,2,168
C017,SKU01,3,150
C017,SKU01,4,138
C017,SKU01,5,132
C017,SKU01,6,156
C017,SKU01,7,156
C017,SKU01,8,180
C017,SKU01,9,174
C017,SKU01,10,180
C017,SKU02,1,186
C017,SKU02,2,204
C017,SKU02,3,210
C017,SKU02,4,204
C017,SKU02,5,198
C017,SKU02,6,186
C017,SKU02,7,186
C017,SKU02,8,150
C017,SKU02,9,156
C017,SKU02,10,186
C017,SKU03,1,174
C017,SKU03,2,186
C017,SKU03,3,150
C017,SKU03,4,132
C017,SKU03,5,138
C017,SKU03,6,132
C017,SKU03,7,150
C017,SKU03,8,168
C017,SKU03,9,162
C017,SKU03,10,186
C017,SKU04,1,168
C017,SKU04,2,168
C017,SKU04,3,144
C017,SKU04,4,150
C017,SKU04,5,150
C017,SKU04,6,180
C017,SKU04,7,186
C017,SKU04,8,216
C017,SKU04,9,186
C017,SKU04,10,192
C017,SKU05,1,186
C017,SKU05,2,162
C017,SKU05,3,156
C017,SKU05,4,162
C017,SKU05,5,174
C017,SKU05,6,168
C017,SKU05,7,192
C017,SKU05,8,216
C017,SKU05,9,222
C017,SKU05,10,204
C017,SKU06,1,144
C017,SKU06,2,168
C017,SKU06,3,198
C017,SKU06,4,198
C017,SKU06,5,198
C017,SKU06,6,198
C017,SKU06,7,168
C017,SKU06,8,168
C017,SKU06,9,144
C017,SKU06,10,144
C017,SKU07,1,102
C017,SKU07,2,78
C017,SKU07,3,78
C017,SKU07,4,90
C017,SKU07,5,84
C017,SKU07,6,96
C017,SKU07,7,108
C017,SKU07,8,108
C017,SKU07,9,114
C017,SKU07,10,96
C017,SKU08,1,102
C017,SKU08,2,102
C017,SKU08,3,84
C017,SKU08,4,84
C017,SKU08,5,78
C017,SKU08,6,84
C017,SKU08,7,96
C017,SKU08,8,102
C017,SKU08,9,120
C017,SKU08,10,108
C017,SKU09,1,132
C017,SKU09,2,126
C017,SKU09,3,114
C017,SKU09,4,114
C017,SKU09,5,114
C017,SKU09,6,96
C017,SKU09,7,84
C017,SKU09,8,96
C017,SKU09,9,108
C017,SKU09,10,114
C017,SKU10,1,84
C017,SKU10,2,72
C017,SKU10,3,72
C017,SKU10,4,84
C017,SKU10,5,84
C017,SKU10,6,90
C017,SKU10,7,90
C017,SKU10,8,108
C017,SKU10,9,102
C017,SKU10,10,90
C017,SKU11,1,84
C017,SKU11,2,96
C017,SKU11,3,102
C017,SKU11,4,102
C017,SKU11,5,120
C017,SKU11,6,132
C017,SKU11,7,102
C017,SKU11,8,102
C017,SKU11,9,90
C017,SKU11,10,84
C017,SKU12,1,90
C017,SKU12,2,96
C017,SKU12,3,114
C017,SKU12,4,108
C017,SKU12,5,126
C017,SKU12,6,120
C017,SKU12,7,120
C017,SKU12,8,120
C017,SKU12,9,102
C017,SKU12,10,90
C017,SKU13,1,90
C017,SKU13,2,84
C017,SKU13,3,84
C017,SKU13,4,96
C017,SKU13,5,108
C017,SKU13,6,120
C017,SKU13,7,132
C017,SKU13,8,120
C017,SKU13,9,114
C017,SKU13,10,96
C017,SKU14,1,90
C017,SKU14,2,96
C017,SKU14,3,102
C017,SKU14,4,84
C017,SKU14,5,78
C017,SKU14,6,78
C017,SKU14,7,66
C017,SKU14,8,66
C017,SKU14,9,78
C017,SKU14,10,78
C017,SKU15,1,48
C017,SKU15,2,42
C017,SKU15,3,42
C017,SKU15,4,48
C017,SKU15,5,42
C017,SKU15,6,54
C017,SKU15,7,48
C017,SKU15,8,60
C017,SKU15,9,54
C017,SKU15,10,54
C017,SKU16,1,54
C017,SKU16,2,42
C017,SKU16,3,36
C017,SKU16,4,36
C017,SKU16,5,48
C017,SKU16,6,48
C017,SKU16,7,54
C017,SKU16,8,54
C017,SKU16,9,54
C017,SKU16,10,48
C017,SKU17,1,54
C017,SKU17,2,54
C017,SKU17,3,48
C017,SKU17,4,54
C017,SKU17,5,60
C017,SKU17,6,60
C017,SKU17,7,66
C017,SKU17,8,66
C017,SKU17,9,66
C017,SKU17,10,60
C017,SKU18,1,48
C017,SKU18,2,48
C017,SKU18,3,36
C017,SKU18,4,42
C017,SKU18,5,42
C017,SKU18,6,42
C017,SKU18,7,48
C017,SKU18,8,48
C017,SKU18,9,48
C017,SKU18,10,48
C017,SKU19,1,48
C017,SKU19,2,48
C017,SKU19,3,60
C017,SKU19,4,60
C017,SKU19,5,48
C017,SKU19,6,48
C017,SKU19,7,48
C017,SKU19,8,36
C017,SKU19,9,36
C017,SKU19,10,42
C017,SKU20,1,48
C017,SKU20,2,60
C017,SKU20,3,54
C017,SKU20,4,60
C017,SKU20,5,54
C017,SKU20,6,48
C017,SKU20,7,48
C017,SKU20,8,48
C017,SKU20,9,48
C017,SKU20,10,48
C018,SKU01,1,180
C018,SKU01,2,168
C018,SKU01,3,132
C018,SKU01,4,120
C018,SKU01,5,120
C018,SKU01,6,132
C018,SKU01,7,132
C018,SKU01,8,144
C018,SKU01,9,174
C018,SKU01,10,180
C018,SKU02,1,144
C018,SKU02,2,168
C018,SKU02,3,162
C018,SKU02,4,156
C018,SKU02,5,150
C018,SKU02,6,144
C018,SKU02,7,132
C018,SKU02,8,138
C018,SKU02,9,120
C018,SKU02,10,144
C018,SKU03,1,144
C018,SKU03,2,144
C018,SKU03,3,126
C018,SKU03,4,126
C018,SKU03,5,114
C018,SKU03,6,108
C018,SKU03,7,114
C018,SKU03,8,132
C018,SKU03,9,156
C018,SKU03,10,150
C018,SKU04,1,144
C018,SKU04,2,138
C018,SKU04,3,126
C018,SKU04,4,120
C018,SKU04,5,132
C018,SKU04,6,150
C018,SKU04,7,150
C018,SKU04,8,156
C018,SKU04,9,144
C018,SKU04,10,162
C018,SKU05,1,132
C018,SKU05,2,132
C018,SKU05,3,120
C018,SKU05,4,114
C018,SKU05,5,144
C018,SKU05,6,138
C018,SKU05,7,144
C018,SKU05,8,168
C018,SKU05,9,174
C018,SKU05,10,144
C018,SKU06,1,126
C018,SKU06,2,126
C018,SKU06,3,138
C018,SKU06,4,162
C018,SKU06,5,150
C018,SKU06,6,162
C018,SKU06,7,150
C018,SKU06,8,138
C018,SKU06,9,114
C018,SKU06,10,132
C018,SKU07,1,66
C018,SKU07,2,60
C018,SKU07,3,54
C018,SKU07,4,60
C018,SKU07,5,66
C018,SKU07,6,66
C018,SKU07,7,78
C018,SKU07,8,78
C018,SKU07,9,84
C018,SKU07,10,72
C018,SKU08,1,90
C018,SKU08,2,78
C018,SKU08,3,72
C018,SKU08,4,66
C018,SKU08,5,72
C018,SKU08,6,72
C018,SKU08,7,72
C018,SKU08,8,78
C018,SKU08,9,90
C018,SKU08,10,90
C018,SKU09,1,84
C018,SKU09,2,90
C018,SKU09,3,96
C018,SKU09,4,90
C018,SKU09,5,78
C018,SKU09,6,72
C018,SKU09,7,66
C018,SKU09,8,72
C018,SKU09,9,66
C018,SKU09,10,84
C018,SKU10,1,72
C018,SKU10,2,60
C018,SKU10,3,66
